,id,mem_id,ln_amt,term,rate,m_pay,grade,sub_grd,emp_len,own_rnt,income,ln_stat,purpose,state,dti,delinq_2yrs,ln_fst,inq_6mnth,open_acc,revol_bal,revol_util,ln_plcy
553,537123,693830,4600, 36 months,0.1472,158.84,C,C5,< 1 year,RENT,31000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,NV,19.11,0.0,Feb-86,5.0,9.0,5816,0.485,False
554,536740,693360,4000, 36 months,0.1521,139.08,D,D2,1 year,MORTGAGE,24000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,CO,22.05,0.0,Aug-99,4.0,13.0,12129,0.635,False
555,536702,693318,5000, 36 months,0.1038,162.23,B,B1,7 years,MORTGAGE,68000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,NH,19.45,0.0,Aug-97,4.0,9.0,2900,0.21,False
556,536578,693181,25000, 60 months,0.1558,556.01,D,D3,5 years,RENT,114000.0,Does not meet the credit policy. Status:Fully Paid,home_improvement,NY,2.52,0.0,3-Apr,4.0,4.0,7961,0.379,False
557,536541,693140,12000, 60 months,0.16449999999999998,294.7,E,E1,10+ years,RENT,90672.0,Does not meet the credit policy. Status:Charged Off,house,CA,6.39,0.0,Jun-96,5.0,7.0,52,0.025,False
558,536213,692777,5600, 36 months,0.1149,184.64,B,B4,8 years,RENT,48996.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,CA,7.45,1.0,1-Oct,5.0,9.0,3227,0.304,False
559,536019,688168,4000, 60 months,0.17559999999999998,100.62,E,E4,4 years,MORTGAGE,55000.0,Does not meet the credit policy. Status:Fully Paid,major_purchase,OH,2.09,0.0,Aug-93,4.0,3.0,885,0.885,False
560,535672,692143,9600, 36 months,0.1595,337.28,D,D4,2 years,RENT,45000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,PA,17.28,0.0,1-Jun,7.0,11.0,3102,0.485,False
561,520404,672782,15000, 60 months,0.1979,395.66,F,F5,2 years,RENT,99996.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,NJ,18.59,0.0,Dec-99,4.0,18.0,26523,0.9440000000000001,False
562,535733,692211,5000, 60 months,0.2016,132.92,G,G1,5 years,MORTGAGE,88250.0,Does not meet the credit policy. Status:Charged Off,other,IL,14.82,1.0,Oct-95,8.0,16.0,21829,0.675,False
563,535723,689420,2850, 36 months,0.1186,94.48,B,B5,3 years,RENT,60000.0,Does not meet the credit policy. Status:Fully Paid,major_purchase,NY,7.08,0.0,Aug-68,4.0,7.0,1919,0.188,False
564,515805,666715,3200, 60 months,0.1361,73.82,C,C2,< 1 year,RENT,45000.0,Does not meet the credit policy. Status:Fully Paid,house,MD,20.11,0.0,3-Dec,4.0,20.0,1054,0.22899999999999998,False
565,535304,691716,5000, 60 months,0.16820000000000002,123.78,E,E2,3 years,MORTGAGE,31656.0,Does not meet the credit policy. Status:Charged Off,small_business,MO,0.0,0.0,1-Apr,4.0,2.0,0,0.0,False
566,535197,691590,5000, 36 months,0.1484,172.94,D,D1,7 years,RENT,38436.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,TX,1.12,0.0,1-Jun,5.0,2.0,1394,0.774,False
567,534440,690717,13700, 60 months,0.183,350.13,F,F1,3 years,MORTGAGE,35780.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,OH,17.41,0.0,Jan-84,5.0,13.0,14679,0.67,False
568,534283,690528,2000, 36 months,0.1112,65.6,B,B3,3 years,RENT,49500.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,NY,13.28,0.0,Jun-92,4.0,10.0,7766,0.847,False
569,532960,688883,20000, 60 months,0.16820000000000002,495.12,E,E2,10+ years,MORTGAGE,57190.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,FL,15.44,0.0,Apr-83,4.0,13.0,9548,0.677,False
570,533769,689926,5000, 60 months,0.1941,130.84,F,F4,7 years,RENT,46053.5,Does not meet the credit policy. Status:Charged Off,credit_card,CA,18.53,1.0,Apr-94,6.0,13.0,4691,0.961,False
571,533674,689812,24000, 60 months,0.2016,638.0,G,G1,6 years,RENT,65000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,NY,14.64,0.0,Sep-96,4.0,21.0,10623,0.593,False
572,533632,689763,20000, 60 months,0.1186,443.48,B,B5,3 years,RENT,53000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,VA,12.11,0.0,Oct-00,1.0,8.0,52816,0.469,False
573,532958,688881,4000, 36 months,0.0788,125.13,A,A5,8 years,MORTGAGE,40000.0,Does not meet the credit policy. Status:Fully Paid,small_business,WA,11.58,0.0,Oct-99,0.0,8.0,98976,0.128,False
574,532761,688624,10000, 36 months,0.1149,329.72,B,B4,9 years,MORTGAGE,100000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,CT,21.65,0.0,Oct-79,5.0,10.0,27655,0.621,False
575,532683,679523,15200, 36 months,0.1484,525.73,D,D1,< 1 year,RENT,59000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,TX,23.49,0.0,Dec-97,7.0,11.0,9263,0.249,False
576,532661,646147,12000, 60 months,0.1186,266.09,B,B5,2 years,MORTGAGE,72000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,IL,4.07,0.0,1-Aug,5.0,6.0,2467,0.145,False
577,532621,688445,24000, 60 months,0.209,453.56,G,G3,4 years,MORTGAGE,136000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,TX,22.93,0.0,Nov-98,5.0,20.0,9149,0.523,False
578,532403,688179,10000, 60 months,0.1186,221.74,B,B5,10+ years,MORTGAGE,55000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,WI,20.47,0.0,Sep-97,1.0,16.0,55708,0.408,False
579,532391,688160,7000, 36 months,0.1361,237.92,C,C2,7 years,RENT,53000.0,Does not meet the credit policy. Status:Fully Paid,other,NY,9.42,0.0,1-Feb,4.0,8.0,1629,0.319,False
580,531699,687363,2400, 36 months,0.1472,82.87,C,C5,2 years,MORTGAGE,24000.0,Does not meet the credit policy. Status:Fully Paid,home_improvement,IL,21.75,0.0,Nov-99,4.0,7.0,5532,0.28800000000000003,False
581,532259,688006,9500, 36 months,0.1435,326.31,C,C4,9 years,OWN,197000.0,Does not meet the credit policy. Status:Charged Off,major_purchase,TX,2.56,2.0,Mar-97,5.0,12.0,5415,0.304,False
582,531377,686998,2100, 36 months,0.1484,72.64,D,D1,5 years,OWN,22000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,TX,24.55,0.0,Jan-93,6.0,17.0,3967,0.467,False
583,528787,683892,20000, 60 months,0.17559999999999998,347.77,E,E4,10+ years,RENT,84996.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,IL,20.57,1.0,Aug-95,5.0,17.0,8031,0.442,False
584,531749,687414,15000, 60 months,0.17559999999999998,250.92,E,E4,2 years,MORTGAGE,60000.0,Does not meet the credit policy. Status:Charged Off,home_improvement,PA,23.88,0.0,3-Nov,5.0,12.0,2968,0.29100000000000004,False
585,531706,687371,5000, 36 months,0.1112,163.98,B,B3,4 years,RENT,48000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,OH,24.3,0.0,4-Aug,5.0,8.0,4619,0.45299999999999996,False
586,531672,687334,5000, 60 months,0.1361,115.34,C,C2,5 years,RENT,78000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,IL,5.12,0.0,1-Oct,6.0,14.0,174,0.006999999999999999,False
587,531602,687251,7800, 60 months,0.183,199.35,F,F1,10+ years,OWN,80000.0,Does not meet the credit policy. Status:Charged Off,car,NJ,6.9,0.0,Jan-96,5.0,5.0,139,0.004,False
588,531179,686769,8000, 36 months,0.1038,259.57,B,B1,5 years,RENT,90000.0,Does not meet the credit policy. Status:Charged Off,small_business,NJ,5.47,0.0,Jul-90,4.0,7.0,12580,0.629,False
589,530960,686524,10000, 60 months,0.1149,219.88,B,B4,8 years,RENT,45000.0,Does not meet the credit policy. Status:Fully Paid,other,WI,24.13,0.0,Jan-95,4.0,11.0,14299,0.33399999999999996,False
590,528653,683691,10750, 60 months,0.17190000000000003,268.27,E,E3,10+ years,MORTGAGE,55000.0,Does not meet the credit policy. Status:Charged Off,credit_card,MN,22.95,0.0,Oct-97,4.0,10.0,25293,0.843,False
591,530796,686343,3500, 36 months,0.1398,119.59,C,C3,8 years,MORTGAGE,60000.0,Does not meet the credit policy. Status:Fully Paid,other,TX,13.96,0.0,Jul-00,4.0,10.0,11616,0.929,False
592,530871,686427,19000, 36 months,0.1112,420.61,B,B3,10+ years,MORTGAGE,80000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,OH,21.38,0.0,May-95,2.0,8.0,78314,0.7,False
593,528810,683919,12250, 60 months,0.16449999999999998,300.84,E,E1,10+ years,MORTGAGE,29880.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,OH,14.14,0.0,Jun-94,5.0,9.0,4105,0.805,False
594,530301,685711,8000, 36 months,0.1075,260.97,B,B2,2 years,RENT,32000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,IL,19.54,0.0,Jan-97,4.0,9.0,267,0.023,False
595,530253,685657,10000, 60 months,0.16820000000000002,247.56,E,E2,2 years,MORTGAGE,80000.0,Does not meet the credit policy. Status:Fully Paid,small_business,AR,10.79,0.0,Sep-99,4.0,15.0,10989,0.691,False
596,386950,419579,3500, 36 months,0.1521,121.69,D,D2,4 years,RENT,58000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,CT,21.19,0.0,Nov-97,4.0,11.0,4233,0.47600000000000003,False
597,529433,684658,10800, 60 months,0.19039999999999999,280.4,F,F3,10+ years,MORTGAGE,90000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,NJ,12.03,0.0,Apr-97,7.0,14.0,6718,0.722,False
598,529238,684425,4800, 60 months,0.2127,130.59,G,G4,10+ years,RENT,80000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,NJ,23.04,0.0,Aug-92,4.0,31.0,30121,0.585,False
599,529084,684246,12000, 60 months,0.17190000000000003,247.68,E,E3,7 years,MORTGAGE,61000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,MI,20.38,0.0,Oct-88,6.0,13.0,17578,0.768,False
600,528584,683603,9000, 60 months,0.1521,215.11,D,D2,7 years,MORTGAGE,38000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,IL,17.27,0.0,Feb-99,4.0,8.0,6104,0.379,False
601,527453,682258,16000, 60 months,0.1398,372.13,C,C3,10+ years,MORTGAGE,64848.0,Does not meet the credit policy. Status:Charged Off,credit_card,WA,17.91,0.0,Dec-91,0.0,10.0,74138,0.643,False
602,527236,682005,12000, 60 months,0.16820000000000002,297.08,E,E2,2 years,RENT,54996.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,MA,14.16,0.0,4-Aug,4.0,4.0,8572,0.884,False
603,527668,682517,5000, 36 months,0.1793,180.59,E,E5,3 years,RENT,24000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,PA,4.5,0.0,5-Sep,8.0,2.0,4533,0.8240000000000001,False
604,527379,682171,7200, 60 months,0.16820000000000002,178.25,E,E2,4 years,MORTGAGE,190000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,GA,22.02,0.0,Jan-89,4.0,16.0,52182,0.866,False
605,527184,681930,2300, 36 months,0.1323,77.76,C,C1,5 years,RENT,52800.0,Does not meet the credit policy. Status:Fully Paid,major_purchase,NJ,17.16,0.0,5-Mar,4.0,4.0,6331,0.44299999999999995,False
606,526999,681700,3000, 36 months,0.1595,105.4,D,D4,n/a,RENT,50000.0,Does not meet the credit policy. Status:Fully Paid,moving,AZ,11.02,0.0,4-Feb,7.0,4.0,2336,0.934,False
607,526687,681330,2000, 36 months,0.1595,70.27,D,D4,6 years,RENT,18000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,KY,13.2,0.0,6-Sep,6.0,5.0,4561,0.76,False
608,526344,680904,2000, 36 months,0.1558,69.91,D,D3,< 1 year,RENT,21600.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,IL,9.67,0.0,7-Feb,5.0,6.0,1340,0.479,False
609,525652,680104,20000, 60 months,0.1558,294.57,D,D3,10+ years,MORTGAGE,135200.0,Does not meet the credit policy. Status:Fully Paid,home_improvement,MA,11.83,0.0,Sep-96,6.0,15.0,10592,0.133,False
610,525742,680212,7800, 60 months,0.17559999999999998,196.21,E,E4,3 years,RENT,51000.0,Does not meet the credit policy. Status:Fully Paid,other,IL,12.05,0.0,Jul-99,4.0,10.0,6510,0.93,False
611,526165,680718,20000, 60 months,0.16449999999999998,312.5,E,E1,3 years,OWN,150000.0,Does not meet the credit policy. Status:Fully Paid,home_improvement,MA,18.61,0.0,Feb-90,5.0,12.0,73818,0.845,False
612,525709,680170,3200, 60 months,0.2016,85.07,G,G1,< 1 year,RENT,43200.0,Does not meet the credit policy. Status:Fully Paid,car,TX,11.53,0.0,3-Oct,7.0,3.0,0,0.5114446968616273,False
613,524835,679096,3600, 36 months,0.16820000000000002,128.03,E,E2,n/a,RENT,43000.0,Does not meet the credit policy. Status:Charged Off,moving,NY,13.76,0.0,3-Dec,5.0,7.0,3324,0.978,False
614,524794,679048,6000, 36 months,0.1521,208.61,D,D2,6 years,MORTGAGE,70000.0,Does not meet the credit policy. Status:Fully Paid,major_purchase,MD,8.93,1.0,Aug-00,2.0,8.0,89546,0.0,False
615,521992,675122,14000, 36 months,0.1521,486.76,D,D2,5 years,RENT,42000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,WI,17.66,0.0,Jan-96,4.0,8.0,5915,0.636,False
616,522998,676551,4000, 60 months,0.16820000000000002,99.03,E,E2,4 years,MORTGAGE,60700.0,Does not meet the credit policy. Status:Fully Paid,other,FL,20.86,0.0,2-Feb,4.0,15.0,5507,0.33799999999999997,False
617,480042,610073,4800, 60 months,0.16820000000000002,118.83,E,E2,10+ years,RENT,72000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,FL,21.65,0.0,Dec-95,4.0,10.0,24391,0.7240000000000001,False
618,523451,677262,16000, 36 months,0.1793,433.41,E,E5,8 years,MORTGAGE,250000.0,Does not meet the credit policy. Status:Fully Paid,wedding,NJ,13.08,0.0,Jun-92,4.0,19.0,99754,0.9670000000000001,False
619,522306,674840,5000, 60 months,0.16449999999999998,122.79,E,E1,3 years,RENT,48000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,HI,19.93,0.0,Apr-82,5.0,9.0,4187,0.634,False
620,523171,676859,4000, 60 months,0.16449999999999998,98.24,E,E1,5 years,MORTGAGE,62000.0,Does not meet the credit policy. Status:Fully Paid,home_improvement,MA,15.25,1.0,Dec-96,5.0,18.0,4885,0.436,False
621,521867,674911,13100, 36 months,0.1558,457.85,D,D3,10+ years,MORTGAGE,80000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MO,17.93,0.0,Dec-97,6.0,7.0,2870,0.442,False
622,522739,676176,16000, 60 months,0.2053,428.64,G,G2,10+ years,MORTGAGE,60000.0,Does not meet the credit policy. Status:Fully Paid,other,MI,22.36,0.0,Jun-98,6.0,5.0,0,0.0,False
623,522466,675814,25000, 60 months,0.1521,360.3,D,D2,10+ years,MORTGAGE,120000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,AZ,22.21,0.0,Apr-97,4.0,13.0,29858,0.563,False
624,522627,676008,6400, 36 months,0.1075,208.78,B,B2,10+ years,RENT,21600.0,Does not meet the credit policy. Status:Charged Off,other,WI,6.72,0.0,Feb-97,4.0,7.0,5170,0.7490000000000001,False
625,522572,675944,11500, 60 months,0.1323,202.98,C,C1,5 years,MORTGAGE,42000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,FL,23.89,0.0,Nov-83,0.0,23.0,46073,0.534,False
626,522460,675806,10000, 36 months,0.1075,326.21,B,B2,1 year,MORTGAGE,47000.0,Does not meet the credit policy. Status:Fully Paid,home_improvement,PA,11.29,2.0,Jul-87,0.0,9.0,48703,0.03,False
627,522334,675639,6000, 36 months,0.1472,207.18,C,C5,5 years,RENT,42000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,TX,10.97,1.0,1-Dec,7.0,5.0,283,0.094,False
628,522251,675518,6000, 60 months,0.19039999999999999,155.78,F,F3,1 year,MORTGAGE,60000.0,Does not meet the credit policy. Status:Fully Paid,other,NJ,9.54,1.0,May-99,4.0,18.0,7376,0.5379999999999999,False
629,513206,663082,10000, 36 months,0.1521,347.69,D,D2,< 1 year,RENT,24996.0,Does not meet the credit policy. Status:Fully Paid,major_purchase,MO,2.64,0.0,6-Mar,4.0,3.0,3562,0.31,False
630,522089,675309,5500, 36 months,0.1398,187.93,C,C3,10+ years,MORTGAGE,65000.0,Does not meet the credit policy. Status:Fully Paid,wedding,NJ,23.28,0.0,Jul-98,5.0,14.0,9939,0.608,False
631,520994,673649,25000, 60 months,0.16820000000000002,381.25,E,E2,10+ years,MORTGAGE,100000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,CA,21.71,0.0,Jun-95,1.0,15.0,135954,0.46,False
632,521639,674568,2800, 36 months,0.0788,87.59,A,A5,10+ years,MORTGAGE,54000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MD,22.86,0.0,Apr-94,0.0,20.0,51902,0.231,False
633,521523,674427,10000, 36 months,0.1348,339.26,C,C3,8 years,MORTGAGE,100000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,CT,20.93,0.0,Jul-97,2.0,10.0,129519,0.8109999999999999,False
634,521036,673713,2100, 36 months,0.13849999999999998,71.63,C,C4,8 years,RENT,40001.0,Does not meet the credit policy. Status:Fully Paid,credit_card,NJ,17.7,0.0,Mar-93,7.0,18.0,4194,0.22899999999999998,False
635,518971,670887,12000, 36 months,0.1422,411.42,C,C5,4 years,RENT,48000.0,Does not meet the credit policy. Status:Charged Off,other,CA,0.2,3.0,1-May,6.0,14.0,221,0.009000000000000001,False
636,519971,672174,4000, 36 months,0.0788,125.13,A,A5,n/a,MORTGAGE,50000.0,Does not meet the credit policy. Status:Charged Off,home_improvement,OR,24.58,0.0,Mar-93,0.0,10.0,56004,0.8640000000000001,False
637,520193,672463,6000, 60 months,0.17190000000000003,149.73,E,E3,10+ years,MORTGAGE,163500.0,Does not meet the credit policy. Status:Fully Paid,home_improvement,VA,17.8,1.0,Sep-92,4.0,10.0,26688,0.978,False
638,519890,672076,5000, 36 months,0.1025,161.93,B,B2,2 years,RENT,60000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,NJ,17.86,0.0,Dec-98,5.0,9.0,4049,0.386,False
639,519764,671913,6000, 60 months,0.157,144.96,D,D4,1 year,MORTGAGE,36300.0,Does not meet the credit policy. Status:Fully Paid,other,VA,5.65,0.0,1-Dec,4.0,2.0,27,0.09,False
640,519485,671548,6000, 36 months,0.1459,206.79,D,D1,2 years,MORTGAGE,60000.0,Does not meet the credit policy. Status:Fully Paid,major_purchase,OH,8.94,0.0,2-Oct,5.0,9.0,3030,0.23,False
641,510739,659528,12000, 60 months,0.157,289.91,D,D4,6 years,MORTGAGE,54500.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MI,12.73,0.0,3-Jan,4.0,8.0,12359,0.841,False
642,519114,671121,7000, 60 months,0.19039999999999999,181.74,F,F3,8 years,OWN,100000.0,Does not meet the credit policy. Status:Charged Off,moving,MI,12.04,0.0,1-Apr,7.0,13.0,7258,0.672,False
643,519672,671795,14000, 60 months,0.1273,220.5,C,C1,3 years,MORTGAGE,50004.0,Does not meet the credit policy. Status:Fully Paid,other,NM,6.86,0.0,Jan-99,0.0,3.0,68190,0.496,False
644,519096,671046,10000, 60 months,0.1793,253.56,E,E5,4 years,OWN,70000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,GA,10.8,0.0,Nov-98,5.0,7.0,11838,0.561,False
645,518953,670867,2400, 60 months,0.1533,57.52,D,D3,1 year,RENT,64500.0,Does not meet the credit policy. Status:Fully Paid,other,AR,20.91,0.0,Dec-97,7.0,4.0,0,0.0,False
646,518969,670885,5000, 36 months,0.1496,173.23,D,D2,3 years,RENT,44200.0,Does not meet the credit policy. Status:Charged Off,small_business,CA,18.57,0.0,6-Apr,8.0,9.0,232,0.012,False
647,518826,670695,2500, 36 months,0.16449999999999998,88.45,E,E1,2 years,RENT,21996.0,Does not meet the credit policy. Status:Fully Paid,other,CA,1.53,0.0,6-Jun,5.0,3.0,556,0.327,False
648,517923,669385,8000, 60 months,0.1607,194.85,D,D5,2 years,RENT,35360.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,OH,12.79,0.0,6-Jul,4.0,6.0,2187,0.465,False
649,518403,670092,5600, 36 months,0.16449999999999998,198.13,E,E1,1 year,RENT,48000.0,Does not meet the credit policy. Status:Charged Off,home_improvement,TX,5.58,0.0,5-Sep,5.0,3.0,2715,0.97,False
650,511394,660553,24000, 60 months,0.1459,350.69,D,D1,1 year,RENT,72000.0,Does not meet the credit policy. Status:Charged Off,other,PA,15.82,0.0,5-Apr,5.0,9.0,11512,0.39799999999999996,False
651,518246,669867,10000, 36 months,0.09880000000000001,216.62,B,B1,n/a,MORTGAGE,24000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,CA,17.05,1.0,Oct-89,1.0,9.0,52875,0.499,False
652,518034,669577,9000, 36 months,0.11359999999999999,296.19,B,B5,4 years,MORTGAGE,70000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MD,12.19,0.0,Mar-80,4.0,15.0,8554,0.131,False
653,517912,669368,4500, 36 months,0.1348,152.67,C,C3,2 years,RENT,45000.0,Does not meet the credit policy. Status:Fully Paid,other,TX,12.64,0.0,Oct-00,5.0,12.0,1188,0.248,False
654,517825,669263,9800, 60 months,0.16449999999999998,240.67,E,E1,< 1 year,MORTGAGE,52272.0,Does not meet the credit policy. Status:Fully Paid,credit_card,CO,21.79,0.0,Mar-96,6.0,7.0,5046,0.742,False
655,517764,669197,12000, 36 months,0.13849999999999998,409.26,C,C4,< 1 year,RENT,28000.0,Does not meet the credit policy. Status:Charged Off,small_business,SC,4.33,0.0,1-May,4.0,6.0,2011,0.11199999999999999,False
656,517699,669111,6000, 60 months,0.1793,152.14,E,E5,4 years,RENT,103000.0,Does not meet the credit policy. Status:Charged Off,small_business,MA,7.07,1.0,Sep-88,6.0,5.0,54,0.135,False
657,517377,668640,8000, 60 months,0.0788,135.47,A,A5,10+ years,RENT,84996.0,Does not meet the credit policy. Status:Fully Paid,other,GA,9.25,0.0,Mar-85,4.0,11.0,95584,0.594,False
658,515154,665917,18000, 36 months,0.1496,623.63,D,D2,1 year,MORTGAGE,95004.0,Does not meet the credit policy. Status:Fully Paid,home_improvement,IL,12.53,0.0,Jul-98,6.0,11.0,2885,0.155,False
659,516837,667947,10000, 60 months,0.1311,228.1,C,C2,8 years,MORTGAGE,119000.0,Does not meet the credit policy. Status:Fully Paid,wedding,NJ,7.35,0.0,May-99,4.0,14.0,1467,0.07,False
660,516631,667712,6000, 36 months,0.11359999999999999,197.46,B,B5,10+ years,MORTGAGE,200000.0,Does not meet the credit policy. Status:Fully Paid,home_improvement,CA,5.45,0.0,Nov-94,4.0,13.0,19049,0.401,False
661,516403,667436,12000, 60 months,0.1459,282.91,D,D1,10+ years,MORTGAGE,50585.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MI,22.49,0.0,Aug-91,1.0,15.0,54073,0.521,False
662,515977,666928,10000, 36 months,0.1099,327.34,B,B4,3 years,RENT,46212.0,Does not meet the credit policy. Status:Fully Paid,other,AZ,24.85,0.0,3-Oct,5.0,5.0,13111,0.512,False
663,515761,666662,20000, 36 months,0.1496,692.92,D,D2,9 years,MORTGAGE,132000.0,Does not meet the credit policy. Status:Fully Paid,small_business,IL,10.85,0.0,Sep-93,5.0,10.0,20813,0.6940000000000001,False
664,514548,665138,4800, 36 months,0.157,168.05,D,D4,10+ years,RENT,50000.0,Does not meet the credit policy. Status:Charged Off,educational,CA,1.3,0.0,2-Jan,4.0,2.0,1324,0.662,False
665,515581,666450,15000, 36 months,0.1533,522.41,D,D3,3 years,MORTGAGE,120000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,CA,13.5,1.0,Nov-85,0.0,7.0,115310,0.866,False
666,515514,666362,25000, 36 months,0.1348,629.33,C,C3,10+ years,MORTGAGE,150000.0,Does not meet the credit policy. Status:Fully Paid,home_improvement,WA,8.33,0.0,Mar-91,6.0,17.0,141348,0.12,False
667,515028,665762,6100, 36 months,0.1607,214.67,D,D5,10+ years,MORTGAGE,42000.0,Does not meet the credit policy. Status:Charged Off,small_business,CA,17.6,0.0,Jul-77,6.0,14.0,17300,0.574,False
668,515040,665781,25000, 36 months,0.11359999999999999,822.74,B,B5,10+ years,MORTGAGE,79740.0,Does not meet the credit policy. Status:Fully Paid,credit_card,CA,14.69,0.0,May-86,0.0,7.0,77393,0.852,False
669,514837,665502,2800, 36 months,0.13849999999999998,95.5,C,C4,6 years,MORTGAGE,53000.0,Does not meet the credit policy. Status:Charged Off,home_improvement,OH,11.55,0.0,Dec-99,6.0,5.0,448,0.40700000000000003,False
670,514674,665296,10000, 36 months,0.1348,339.25,C,C3,10+ years,MORTGAGE,108684.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,CA,21.09,0.0,Feb-85,0.0,14.0,465731,0.894,False
671,453639,560989,1200, 36 months,0.0788,37.54,A,A5,1 year,MORTGAGE,57200.0,Does not meet the credit policy. Status:Fully Paid,major_purchase,MO,10.11,0.0,5-Jul,4.0,7.0,813,0.102,False
672,512828,662588,14500, 36 months,0.1607,510.32,D,D5,9 years,MORTGAGE,28000.0,Does not meet the credit policy. Status:Charged Off,other,PA,7.71,0.0,Apr-98,4.0,6.0,902,0.16399999999999998,False
673,512746,662507,25000, 36 months,0.1311,843.63,C,C2,10+ years,MORTGAGE,95000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,MI,20.39,0.0,Dec-95,4.0,15.0,40305,0.405,False
674,512715,662469,3000, 36 months,0.17559999999999998,107.8,E,E4,5 years,MORTGAGE,54996.0,Does not meet the credit policy. Status:Fully Paid,other,OK,3.62,0.0,May-97,6.0,3.0,2770,0.369,False
675,512676,662417,5000, 36 months,0.1422,171.43,C,C5,1 year,RENT,44000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,CA,19.5,0.0,1-Jan,5.0,15.0,4876,0.8140000000000001,False
676,512445,662091,18500, 36 months,0.1025,599.12,B,B2,3 years,MORTGAGE,99108.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MT,17.97,0.0,Jun-83,0.0,7.0,127532,0.767,False
677,512340,661942,5500, 36 months,0.13849999999999998,187.58,C,C4,8 years,RENT,69000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,PA,13.0,1.0,1-Dec,4.0,3.0,0,0.0,False
678,511961,661378,13000, 36 months,0.1422,445.7,C,C5,3 years,RENT,24000.0,Does not meet the credit policy. Status:Charged Off,credit_card,FL,10.7,0.0,4-Sep,5.0,8.0,16077,0.591,False
679,511753,661083,9250, 36 months,0.1533,322.17,D,D3,7 years,RENT,36000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,AZ,23.93,1.0,2-May,4.0,7.0,12487,0.7020000000000001,False
680,510973,659937,10000, 36 months,0.1607,351.94,D,D5,2 years,MORTGAGE,95004.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,GA,3.76,0.0,Oct-93,6.0,3.0,50,0.1,False
